id,source,period,cp.val,auc,prauc,acc,F1,kap,dp,mcc,Brier,mr,Se,Sp,ifd,GM,bac,PM,dpow,DLR.pos,DLR.neg,DOR,PT,ppv,npv,mkd,FM,IMN,NMI,MCEN,imcen,type
MA:2,LR (weighted average),Unrestricted,0.24678589047609772,0.7645511054601963,0.5552202746288524,0.6676676676676677,0.5620052770448548,0.3264694414660299,0.4854854854854855,0.3616235831522924,0.1632950987273654,0.33233233233233234,0.7802197802197802,0.6253443526170799,0.4055641328368602,0.6985027081984571,0.7027820664184301,0.6755878266795985,0.9809479319030788,2.0824983839689724,0.35145471268819284,5.925367647058825,0.40931830994512397,0.43917525773195876,0.8832684824902723,0.3224437402222311,0.5853658881977957,0.11622466518187521,0.11622466518187358,0.6625501069181103,1.5093198077524388,MA
MA:3,LR (weighted average),Unrestricted,0.26156660572458595,0.777089072543618,0.555916992295632,0.6906906906906907,0.5772913816689468,0.3571629380197041,0.45845845845845845,0.38697102323437405,0.16098612481178587,0.30930930930930933,0.7728937728937729,0.6597796143250688,0.43267338721884174,0.7141005219113769,0.7163366936094209,0.6943526564136038,1.0403774785810533,2.2717444498821013,0.34421528367248616,6.59977798093248,0.3988464209351526,0.4606986899563319,0.8853974121996303,0.3460961021559621,0.5967169753304894,0.13183611506285742,0.1318361150628543,0.663225596822147,1.5077825777405327,MA
MA:4,LR (weighted average),Unrestricted,0.28468812238050545,0.7723614769069315,0.5750488891769479,0.7067067067067067,0.5646359583952453,0.3551672405474889,0.4004004004004004,0.3699098368092824,0.1610551357258548,0.2932932932932933,0.6959706959706959,0.7107438016528925,0.4067144976235886,0.7033184615046173,0.7033572488117943,0.7064065140574589,0.9522457297018597,2.4060701203558343,0.4277621603202999,5.624784853700515,0.3919798993143671,0.475,0.8614357262103506,0.33643572621035056,0.5749661560353623,0.11629170050723898,0.11629170050723803,0.6957396908556253,1.437319177191391,MA
MA:5,LR (weighted average),Unrestricted,0.26072874340335733,0.779853984399439,0.5646062078613202,0.6886886886886887,0.5722145804676754,0.3505515386014312,0.4544544544544545,0.37864066613373115,0.16053967303619635,0.3113113113113113,0.7619047619047619,0.6611570247933884,0.4230617866981503,0.7097455075989333,0.7115308933490752,0.6921701823382195,1.0098169697774453,2.248548199767712,0.36011904761904767,6.24390243902439,0.40007745683596874,0.4581497797356828,0.8807339449541285,0.3388837246898113,0.5908184990724601,0.1256671669498397,0.12566716694983915,0.6702725527628379,1.4919304033531406,MA
MA:6,LR (weighted average),Unrestricted,0.2621740854128904,0.7785825285825286,0.5667176000950063,0.6896896896896897,0.5753424657534247,0.3544735986392857,0.4574574574574575,0.38375999016504075,0.1599088301845067,0.3103103103103103,0.7692307692307693,0.6597796143250688,0.4290103835558381,0.7124063308604528,0.714505191777919,0.693343520198644,1.0289368834886627,2.2609778885082528,0.3497671430865585,6.464237516869097,0.3994160786896425,0.45951859956236324,0.8837638376383764,0.3432824372007397,0.5945383468012829,0.1294758267771205,0.12947582677711944,0.6656828552640901,1.502216847094972,MA
MA:7,LR (weighted average),Unrestricted,0.24621810690270693,0.7726894317803409,0.5669050872731881,0.6646646646646647,0.5699614890885751,0.3332636045781908,0.5065065065065065,0.37615398941107653,0.16157417069248597,0.3353353353353353,0.8131868131868132,0.6088154269972452,0.4220022401840584,0.7036196962129889,0.7110011200920292,0.6751960587170722,1.0547954921531189,2.0787803745550226,0.30684699915469144,6.774647887323945,0.4095343496782464,0.43873517786561267,0.896551724137931,0.33528690200354383,0.5973053332438002,0.12802074796741356,0.12802074796741325,0.6390535376144912,1.5648141214159894,MA
MA:8,LR (weighted average),Unrestricted,0.22238008108973256,0.7621898303716486,0.5500875543849336,0.6316316316316316,0.5533980582524272,0.2961690885072654,0.5515515515515516,0.34969567661337697,0.16454582452058708,0.3683683683683684,0.8351648351648352,0.5550964187327824,0.39026125389761757,0.6808795848397531,0.6951306269488088,0.652437654459672,1.0166324976559173,1.8771816418875242,0.2969487088593788,6.321568627450981,0.42192262979637163,0.41379310344827586,0.8995535714285714,0.3133466748768472,0.5878651622895551,0.11287133010613443,0.1128713301061337,0.6199471632076441,1.6130406901548506,MA
MA:9,LR (weighted average),Unrestricted,0.24394720986122392,0.7737439328348419,0.5446426942556297,0.6676676676676677,0.5665796344647519,0.33139000435434723,0.4934934934934935,0.36965089676774304,0.1627443162258864,0.33233233233233234,0.7948717948717948,0.6198347107438017,0.4147065056155965,0.7019181783176479,0.7073532528077983,0.6764652840396754,1.0163154846130416,2.0908584169453737,0.330940170940171,6.317934782608695,0.40883407212339723,0.44016227180527384,0.8893280632411067,0.3294903350463805,0.5915002747460941,0.12232752253418595,0.12232752253418433,0.6524186709785318,1.5327580961166354,MA
MA:10,LR (weighted average),Unrestricted,0.2381113990031418,0.769329155692792,0.5587302327077304,0.6586586586586587,0.5689001264222503,0.3285933056224022,0.5185185185185185,0.37512487512487513,0.1628196468376387,0.34134134134134136,0.8241758241758241,0.5964187327823691,0.42059455695819326,0.7011090504656246,0.7102972784790966,0.6712857371814629,1.067077510581828,2.0421557964220076,0.2947998883333757,6.927261092150167,0.41168524668404466,0.4343629343629344,0.9002079002079002,0.3345708345708345,0.5983238499508446,0.1283183361317017,0.12831833613169996,0.630524416351256,1.585981405425725,MA
MA:11,LR (weighted average),Unrestricted,0.24599848906002836,0.7883354019717657,0.5757307543578922,0.6866866866866866,0.5876152832674573,0.3655984661736509,0.4864864864864865,0.40531578697066506,0.1584314753285012,0.3133133133133133,0.8168498168498168,0.6377410468319559,0.4545908636817728,0.721760803384538,0.7272954318408864,0.6927688417052851,1.1361354671168242,2.254878201646262,0.2871858163434838,7.851634980988591,0.39974013904028843,0.4588477366255144,0.9025341130604289,0.36138184968594333,0.6122170282052799,0.1481250551351427,0.14812505513514262,0.6342003799834632,1.5767887115206,MA
MA:12,LR (weighted average),Unrestricted,0.2729007083650999,0.7771647544374817,0.5598961348595798,0.7057057057057057,0.5775862068965518,0.3674845912315385,0.42342342342342343,0.38825744075157914,0.16105491758816237,0.29429429429429427,0.7362637362637363,0.6942148760330579,0.43047861229679407,0.7149302332381571,0.715239306148397,0.7065539480564754,1.0180495768459563,2.407781407781408,0.379905808477237,6.3378378378378395,0.3918951774822601,0.475177304964539,0.875,0.3501773049645389,0.591486109677078,0.13005873860796568,0.13005873860796402,0.6786507885642785,1.4735118810007612,MA
MA:13,LR (weighted average),Unrestricted,0.23127762403242505,0.751231092140183,0.5393385937643059,0.6386386386386387,0.544766708701135,0.290481558646985,0.5205205205205206,0.3322603440551465,0.16671343008138642,0.3613613613613614,0.7912087912087912,0.581267217630854,0.37247600883964527,0.6781620253530901,0.6862380044198226,0.6539231385108087,0.91531885235848,1.8895315211104684,0.3592000416644967,5.260387811634348,0.4211231473108394,0.4153846153846154,0.8810020876826722,0.29638670306728754,0.5732852339151866,0.09924556461209552,0.09924556461209533,0.6562254129568821,1.5238666169511876,MA
MA:14,LR (weighted average),Unrestricted,0.28861975873891527,0.7579617352344625,0.5510723297979205,0.6986986986986987,0.5514157973174367,0.33623606852662463,0.3983983983983984,0.3497874567865999,0.16454564786540465,0.3013013013013013,0.6776556776556777,0.7066115702479339,0.38426724790361155,0.6919821836403782,0.6921336239518058,0.6978629214534005,0.8942569514827616,2.3097559717278027,0.45618319302529825,5.063220230473752,0.39685876228029515,0.4648241206030151,0.8535773710482529,0.3184014916512681,0.5612403268101293,0.10364494250717789,0.10364494250717582,0.7064018682553721,1.4156247950897107,MA
MA:15,LR (weighted average),Unrestricted,0.2556665548070153,0.7632695587241042,0.5423490127663317,0.6726726726726727,0.5634178905206942,0.3310747304727096,0.47647647647647645,0.3639382667394567,0.16425015591808048,0.32732732732732733,0.7728937728937729,0.6349862258953168,0.40787999878908976,0.7005547086900559,0.7039399993945449,0.6792236987376459,0.9804788779337977,2.1174372797014307,0.35765535982455715,5.92032866707243,0.4073084711277174,0.4432773109243697,0.8814531548757171,0.3247304658000867,0.585325783883251,0.11717033873783346,0.11717033873783289,0.6666901707710475,1.4999471176295722,MA
MA:16,LR (weighted average),Unrestricted,0.2525855730506364,0.7856663538481721,0.5769663617113374,0.6846846846846847,0.5783132530120481,0.35442477059138494,0.4744744744744745,0.3889598720401571,0.15899141968004774,0.3153153153153153,0.7912087912087912,0.6446280991735537,0.43583689038234485,0.7141676407723387,0.7179184451911724,0.6900594059405941,1.0628164773117172,2.2264247380526445,0.3238940546632855,6.873929008567928,0.40126464397029954,0.45569620253164556,0.8914285714285715,0.347124773960217,0.6004588591764632,0.13460526626661318,0.13460526626661207,0.6526991468821293,1.5320994439427231,MA
MA:17,LR (weighted average),Unrestricted,0.24184244488343828,0.7685067457794731,0.5500913367862055,0.6546546546546547,0.5548387096774193,0.31087330770015176,0.5025025025025025,0.34959021071980195,0.16288369012647388,0.34534534534534533,0.7875457875457875,0.6046831955922864,0.39222898313807386,0.690083838014216,0.6961144915690369,0.6657965117023047,0.9566726337614504,1.9921889956733159,0.35134796866004164,5.670130962393365,0.4146883864464068,0.42828685258964144,0.8832997987927566,0.31158665138239794,0.5807714753827152,0.10932551471570287,0.10932551471570151,0.6585847790060546,1.5184073970084975,MA
MA:18,LR (weighted average),Unrestricted,0.2888206116035063,0.7702222020403838,0.5604864983802493,0.7067067067067067,0.5684830633284241,0.35900535426863306,0.4064064064064064,0.3752404425610287,0.16206439561939084,0.2932932932932933,0.706959706959707,0.7066115702479339,0.413571277207641,0.7067856171688964,0.7067856386038205,0.7067136739850807,0.9701443656836146,2.4096373110457616,0.414711993659362,5.8103873239436625,0.3918033714462336,0.4753694581280788,0.8650927487352446,0.3404622068633234,0.579712905510841,0.1201215549502383,0.12012155495023691,0.6913578276699113,1.4464289836282145,MA
MA:19,LR (weighted average),Unrestricted,0.23043289804936798,0.7601161464797829,0.5513267723430915,0.6356356356356356,0.5483870967741935,0.2927791262135922,0.5335335335335335,0.33924676836912165,0.16472567079462755,0.36436436436436437,0.8095238095238095,0.5702479338842975,0.37977174340810693,0.6794330576378352,0.6898858717040535,0.6532232454747539,0.9536786719971464,1.8836996336996337,0.33402346445824704,5.6394230769230775,0.42149997623015195,0.4146341463414634,0.8884120171673819,0.3030461635088453,0.5793584501023474,0.10452727626710535,0.10452727626710356,0.6419386246864716,1.5577813229238369,MA
MA:20,LR (weighted average),Unrestricted,0.2363444227248645,0.7739255693801148,0.5675173472875027,0.6536536536536537,0.5642317380352645,0.3205684632621772,0.5215215215215215,0.3670322630137595,0.16171723030313778,0.34634634634634637,0.8205128205128205,0.5909090909090909,0.41142191142191153,0.6963106238227914,0.7057109557109558,0.6672985781990523,1.0406611508912127,2.005698005698006,0.30374753451676534,6.603174603174603,0.41386845397448024,0.42994241842610365,0.897489539748954,0.32743195817505755,0.5939471915927421,0.12270433994358361,0.12270433994358454,0.633530426747829,1.5784561526640628,MA
MA:1,LR (weighted average),Unrestricted,0.2870097701241268,0.7939257711984985,0.5948338896256261,0.7227227227227228,0.5920471281296025,0.39400847485464646,0.4064064064064064,0.4118264887119851,0.15610135487384463,0.2772772772772773,0.7362637362637363,0.7176308539944903,0.45389459025822676,0.7268875936622659,0.7269472951291134,0.7227959641588779,1.080262177997413,2.607451085499866,0.36750964965936167,7.0949186991869935,0.38244422225765184,0.49507389162561577,0.8785834738617201,0.37365736548733586,0.6037424559983371,0.14549954487000155,0.14549954486999894,0.6712473501156575,1.4897637954588538,MA
MA:2,LR (weighted average),Unrestricted,0.2563888443670337,0.7784765739311194,0.5681768725528673,0.6826826826826827,0.5756358768406962,0.35032588024593353,0.4744744744744745,0.38446158637684624,0.1608722393253502,0.3173173173173173,0.7875457875457875,0.6432506887052342,0.4307964762510217,0.7117509186686968,0.7153982381255108,0.6882366168864669,1.0473574150538147,2.2075607789893503,0.3302821375626515,6.683863666622287,0.40228720399032886,0.45358649789029537,0.8895238095238095,0.34311030741410486,0.5976789570506463,0.13133902838857195,0.1313390283885716,0.6554949089812703,1.5255648614481816,MA
MA:3,LR (weighted average),Unrestricted,0.2721624190667062,0.7808025308025308,0.5680416919515131,0.6956956956956957,0.5742296918767507,0.35725714285714294,0.44144144144144143,0.382178903235056,0.16052114348147906,0.30430430430430433,0.7509157509157509,0.6749311294765841,0.425846880392335,0.7119103987913964,0.7129234401961675,0.6978870663703121,1.0111790180363784,2.31002048798659,0.36905135680645884,6.259346959122633,0.39684505712875146,0.46485260770975056,0.8781362007168458,0.3429888084265964,0.5908173533195452,0.12716542607728065,0.12716542607728043,0.6745535991697276,1.48246188476475,MA
MA:4,LR (weighted average),Unrestricted,0.27745961708082895,0.7631484676939222,0.5468577939570993,0.6976976976976977,0.5635838150289018,0.3477279508101028,0.4194194194194194,0.3664229154284483,0.1637873966552958,0.3023023023023023,0.7142857142857143,0.6914600550964187,0.40574576938213314,0.7027802212317765,0.7028728846910666,0.6983455175067332,0.9500746519659272,2.315051020408163,0.41320432555492315,5.602678571428571,0.3965847435808772,0.46539379474940334,0.8655172413793103,0.33091103612871375,0.5765623462442867,0.11517455276737248,0.11517455276737276,0.6919943474165082,1.445098509450836,MA
MA:5,LR (weighted average),Unrestricted,0.27699822017315134,0.7733503869867506,0.5587150993557505,0.6966966966966966,0.5640287769784174,0.3474853037230568,0.42242242242242245,0.3668854588065546,0.16132455745068106,0.3033033033033033,0.717948717948718,0.6887052341597796,0.40665395210849753,0.7031749710488744,0.7033269760542488,0.697549927939057,0.9529071244638232,2.3063308373042886,0.4095384615384616,5.631536604987931,0.3970363823137424,0.46445497630331756,0.8665511265164645,0.33100610281978193,0.5774555002611621,0.11565459441311172,0.11565459441311265,0.690712783712883,1.447779777036358,MA
MA:6,LR (weighted average),Unrestricted,0.2852501304821025,0.7693997921270649,0.5581714218376005,0.7027027027027027,0.5664233576642335,0.3540990458526264,0.4124124124124124,0.37147832598170183,0.1626681756019725,0.2972972972972973,0.7106227106227107,0.699724517906336,0.4103472285290466,0.7051525605170629,0.7051736142645233,0.7029616985595782,0.9617363010391063,2.3665692106059075,0.41355888206281904,5.722448031587504,0.3939542582388334,0.470873786407767,0.8654173764906303,0.33629116289839733,0.578457955653016,0.11803205042800766,0.11803205042800691,0.691575142573364,1.44597446964184,MA
MA:7,LR (weighted average),Unrestricted,0.2424229282178481,0.7751314342223433,0.5518066686878927,0.6616616616616616,0.5621761658031088,0.3230160353186011,0.4994994994994995,0.3622538287913119,0.1618013185587758,0.3383383383383383,0.7948717948717948,0.6115702479338843,0.4064420428056792,0.6972230207511763,0.7032210214028396,0.6717406876790831,0.9970579932709098,2.046372067648663,0.3354123354123355,6.101063829787231,0.4114355014632439,0.4348697394789579,0.888,0.3228697394789579,0.5879334063948647,0.11764402584548783,0.11764402584548594,0.6529055030673332,1.5316152112396446,MA
MA:8,LR (weighted average),Unrestricted,0.2614613886740627,0.7654996518632883,0.5570376400431722,0.6756756756756757,0.5597826086956522,0.3291216375868973,0.46346346346346345,0.35798978030492107,0.1628342293220986,0.32432432432432434,0.7545787545787546,0.6460055096418733,0.4005842642206279,0.6981848128658904,0.7002921321103139,0.6806755963352858,0.9508825876548058,2.131611579082396,0.37990580847723704,5.610894941634242,0.40650340977139937,0.4449244060475162,0.875,0.31992440604751615,0.5794225610010598,0.11237313967546173,0.11237313967546114,0.6774497598693627,1.4761242223967086,MA
MA:9,LR (weighted average),Unrestricted,0.26940710161546,0.7579516443152807,0.5387035220677994,0.6816816816816816,0.5571030640668524,0.3302256742397408,0.44544544544544545,0.3542912532069077,0.16543861055835363,0.3183183183183183,0.7326007326007326,0.662534435261708,0.39513516786244063,0.6966873133952849,0.6975675839312203,0.68463116203409,0.9275926644020043,2.17089033415564,0.40360055744671136,5.378809057869722,0.4043027263689093,0.449438202247191,0.868231046931408,0.31766924917859907,0.5738107320580963,0.10891952990531058,0.1089195299053084,0.6882959264722044,1.452863458200901,MA
MA:10,LR (weighted average),Unrestricted,0.2399575460353745,0.7563270063270063,0.5434144720061685,0.6456456456456456,0.5473145780051151,0.2973511039053931,0.5095095095095095,0.3365606799287206,0.1654016829035159,0.35435435435435436,0.7838827838827839,0.59366391184573,0.37754669572851385,0.6821751387351891,0.6887733478642569,0.6586038940393982,0.9193802455565997,1.9291488172844102,0.36403967262435943,5.299281815570237,0.41859604248827803,0.4204322200392927,0.8795918367346939,0.30002405677398647,0.5740815090894498,0.10133133947512624,0.10133133947512418,0.6615457571296282,1.5116112365966736,MA
MA:11,LR (weighted average),Unrestricted,0.2861577487964522,0.7739608875972512,0.5619403719345631,0.7067067067067067,0.5697503671071953,0.3602745923405258,0.4084084084084084,0.3770246042667147,0.1618246652509416,0.2932932932932933,0.7106227106227107,0.7052341597796143,0.4158568704023251,0.7079233081671484,0.7079284352011626,0.7068140074071844,0.9762705575550655,2.4108041491219065,0.41032795329670324,5.8753105406364625,0.3917456915342739,0.47549019607843135,0.8663282571912013,0.34181845326963267,0.5812866177814341,0.12142424842606073,0.12142424842606114,0.6898342198103546,1.4496236505560922,MA
MA:12,LR (weighted average),Unrestricted,0.28658735842062616,0.7829922602649876,0.5858190709207891,0.7187187187187187,0.5812220566318926,0.3803399842391412,0.3983983983983984,0.3956689012699724,0.1588284994559168,0.28128128128128127,0.7142857142857143,0.7203856749311295,0.4346713892168439,0.7173292105995532,0.717335694608422,0.7186695703821024,1.0269417079014715,2.554539057002111,0.39661294728216334,6.440886699507389,0.38486813281027804,0.4899497487437186,0.870216306156406,0.36016605490012465,0.5915776417728389,0.13336313253537752,0.13336313253537646,0.6825748555162408,1.4650407818548872,MA
MA:13,LR (weighted average),Unrestricted,0.30327807974795945,0.7657216520852884,0.555605625440885,0.7247247247247247,0.5709828393135725,0.374816524095933,0.3683683683683684,0.38387621292251417,0.16323050969090208,0.2752752752752753,0.6703296703296703,0.7451790633608816,0.41550873369055186,0.7067642010453502,0.7077543668452759,0.7245627525727656,0.9828760398931892,2.630591030591031,0.44240417623042394,5.946126126126127,0.3814013904506758,0.49728260869565216,0.8573692551505546,0.35465186384620684,0.5773588893813232,0.12340121802201483,0.12340121802201698,0.6941034920772884,1.4407073461152535,MA
MA:14,LR (weighted average),Unrestricted,0.27756422398737207,0.7796975751521206,0.5637645434413475,0.7117117117117117,0.5838150289017342,0.37796572792486605,0.4194194194194194,0.39828637196294475,0.16037679031400304,0.2882882882882883,0.73992673992674,0.7011019283746557,0.44102866830139575,0.7202527780013137,0.7205143341506979,0.7122728796025121,1.0464985933939517,2.4755152681419967,0.3709492864699151,6.6734601155319035,0.3885944382129735,0.4821002386634845,0.8775862068965518,0.35968644556003637,0.5972594561094662,0.13679925739470558,0.13679925739470533,0.674486419367688,1.4826095400667545,MA
MA:15,LR (weighted average),Unrestricted,0.2657849750762714,0.7777803005075732,0.559338086585983,0.6966966966966966,0.5785813630041724,0.36242772740197776,0.44644644644644643,0.38912621188787705,0.1610091656866435,0.3033033033033033,0.7619047619047619,0.6721763085399449,0.4340810704447069,0.7156356128059507,0.7170405352223534,0.6991693752257133,1.037157460236287,2.324129651860744,0.35421545667447313,6.561344537815125,0.3961165300908788,0.4663677130044843,0.8824593128390597,0.34882702584354397,0.5960937689128699,0.13241678817316554,0.13241678817316516,0.6681497446612576,1.4966704814157876,MA
MA:16,LR (weighted average),Unrestricted,0.25375315734012804,0.7861910816456271,0.5948678981844979,0.6896896896896897,0.581081081081081,0.3605119373582942,0.4674674674674675,0.39338745288824345,0.15754025976358976,0.3103103103103103,0.7875457875457875,0.6528925619834711,0.44043834952925875,0.717065399325654,0.7202191747646294,0.6940850030682213,1.0706659678342063,2.268881911739055,0.32540455325265455,6.972495894909688,0.3989975870291648,0.4603854389721627,0.8909774436090225,0.3513628825811852,0.6021416885666903,0.13724519414257727,0.13724519414257685,0.654187477888442,1.528613790083168,MA
MA:17,LR (weighted average),Unrestricted,0.270838693477002,0.7652271970453789,0.5508742266459806,0.6876876876876877,0.5605633802816902,0.3378033856822354,0.43743743743743746,0.3603368008931553,0.1635938894928974,0.3123123123123123,0.7289377289377289,0.6721763085399449,0.4011140374776738,0.6999819081896714,0.7005570187388369,0.6897845766013522,0.9412752575436076,2.2235663496167697,0.4032606737524771,5.513967749261866,0.40141897579598546,0.45537757437070936,0.8683274021352313,0.32370497650594077,0.5761439879673801,0.11232083970072966,0.11232083970072815,0.6884682839616714,1.4524997349851374,MA
MA:18,LR (weighted average),Unrestricted,0.23813626877103977,0.7714583396401579,0.5540444113184629,0.6546546546546547,0.5660377358490565,0.3231348427806353,0.5225225225225225,0.3703327699124382,0.16247354676118592,0.34534534534534533,0.8241758241758241,0.5909090909090909,0.4150849150849152,0.6978631577988531,0.7075424575424576,0.6682867557715675,1.0544849717870268,2.0146520146520146,0.297548605240913,6.770833333333332,0.4133282866424232,0.43103448275862066,0.89937106918239,0.3304055519410105,0.5960270128742373,0.12516923395632656,0.12516923395632562,0.6305420440861229,1.5859370669712463,MA
MA:19,LR (weighted average),Unrestricted,0.2359999064283578,0.7817208044480771,0.5664009074125204,0.6726726726726727,0.5747724317295189,0.3432586472060554,0.4964964964964965,0.3839157276343377,0.15988480499581886,0.32732732732732733,0.8095238095238095,0.6212121212121212,0.43073593073593086,0.7091445571151223,0.7153679653679654,0.6812386156648452,1.0704685772079199,2.137142857142857,0.30662020905923343,6.97,0.4061908347202041,0.44556451612903225,0.8966202783300199,0.34218479445905214,0.6005789577444477,0.1328293717451134,0.132829371745112,0.6412685202318236,1.559409153030765,MA
MA:20,LR (weighted average),Unrestricted,0.26479069893127355,0.7805351214442123,0.5871567251108862,0.7007007007007007,0.5841446453407511,0.37084452307983945,0.44644644644644643,0.3981630365310644,0.1595765338188952,0.2992992992992993,0.7692307692307693,0.6749311294765841,0.44416189870735323,0.7205399308192882,0.7220809493536766,0.7029434546862898,1.0665713245642028,2.3663624511082144,0.34191522762951326,6.920903954802263,0.39396468833829734,0.47085201793721976,0.8860759493670886,0.3569279673043084,0.6018254397678015,0.13892912711073976,0.13892912711074001,0.6627796164022324,1.5087971555738264,MA
SL:1,LR stacked (lasso),Unrestricted,0.2334855140508112,0.8326698553971281,0.6367589330857784,0.7447447447447447,0.6255506607929516,0.44324239265131093,0.4084084084084084,0.4638497724692154,0.14353373719992613,0.2552552552552553,0.7802197802197802,0.731404958677686,0.5116247388974662,0.755418173008276,0.7558123694487331,0.7439061349958871,1.2508054148113352,2.9048182586644127,0.3004904699819954,9.666923076923077,0.36977424786654234,0.5220588235294118,0.8984771573604061,0.4205359808898179,0.6382167504507499,0.18672114921675512,0.18672114921675276,0.6389579414110349,1.5650482374343173,ST
SR:1,LR stacked (ridge),Unrestricted,0.2925255810837104,0.8140319276682914,0.6156313642492781,0.7677677677677678,0.6233766233766235,0.4586200613866659,0.3433433433433433,0.4648638272821975,0.14902962627074223,0.23223223223223224,0.7032967032967034,0.7920110192837465,0.49530772258044986,0.746336880260463,0.7476538612902249,0.7717631425961298,1.2129987829534066,3.3814132886980564,0.37462016244624935,9.026244787834191,0.35225383126502074,0.5597667638483965,0.8765243902439024,0.4362911540922989,0.6274409291954435,0.17989289917323187,0.17989289917322926,0.6516656438498758,1.5345292627247509,ST
SEN:1,LR stacked (elasticnet),Unrestricted,0.2819231634665309,0.8324781279326734,0.6358723041862914,0.7757757757757757,0.641025641025641,0.48167604752970594,0.35135135135135137,0.4897185870039666,0.14341518751650773,0.22422422422422422,0.7326007326007326,0.7920110192837465,0.5246117518844791,0.761726888691167,0.7623058759422395,0.7788738514024556,1.2928376619936148,3.522305509060475,0.33762064022933597,10.432731561280953,0.3476107951374309,0.5698005698005698,0.8873456790123457,0.45714624881291543,0.6460931162550893,0.2012675113811214,0.20126751138111998,0.6365483664485359,1.5709725336022031,ST
